,noisy_sin,noisy_sin_random_missing,noisy_sin_regular_missing
1622,-3.0657074852819446,-3.0657074852819446,
1623,-3.007190411102191,-3.007190411102191,-3.007190411102191
1624,-2.9921051445474807,-2.9921051445474807,-2.9921051445474807
1625,-2.941413473329824,-2.941413473329824,
1626,-2.900872366665112,-2.900872366665112,-2.900872366665112
1627,-2.8419709737084764,-2.8419709737084764,-2.8419709737084764
1628,-2.808531875581765,-2.808531875581765,
1629,-2.7735229989942454,-2.7735229989942454,-2.7735229989942454
1630,-2.697937672020838,,-2.697937672020838
1631,-2.6415520998001116,-2.6415520998001116,
1632,-2.592588487348811,-2.592588487348811,-2.592588487348811
1633,-2.5515780913528383,-2.5515780913528383,-2.5515780913528383
1634,-2.4972941477104706,-2.4972941477104706,
1635,-2.4588608826020044,-2.4588608826020044,-2.4588608826020044
1636,-2.4034522733178925,,-2.4034522733178925
1637,-2.3648516182632813,,
1638,-2.364716792897882,-2.364716792897882,-2.364716792897882
1639,-2.3640987690393818,,-2.3640987690393818
1640,-2.3404489638941937,-2.3404489638941937,
1641,-2.254243209398559,-2.254243209398559,-2.254243209398559
1642,-2.183415184944559,-2.183415184944559,-2.183415184944559
1643,-2.155587540679628,,
1644,-2.138510577067588,-2.138510577067588,-2.138510577067588
1645,-2.115367796272839,,-2.115367796272839
1646,-2.0869021114409883,-2.0869021114409883,
1647,-2.025822993170099,-2.025822993170099,-2.025822993170099
1648,-2.0085324387412276,-2.0085324387412276,-2.0085324387412276
1649,-2.014589241177213,,
1650,-1.9990862882832525,,-1.9990862882832525
1651,-2.0019701572789255,-2.0019701572789255,-2.0019701572789255
1652,-1.9422291128965505,-1.9422291128965505,
1653,-1.9236957800680548,-1.9236957800680548,-1.9236957800680548
1654,-1.9013072889463472,-1.9013072889463472,-1.9013072889463472
1655,-1.8844096216207684,,
1656,-1.9146117124096511,,-1.9146117124096511
1657,-1.8951176619274188,-1.8951176619274188,-1.8951176619274188
1658,-1.8719626755088425,,
1659,-1.8724068607472386,-1.8724068607472386,-1.8724068607472386
1660,-1.8569857247840829,-1.8569857247840829,-1.8569857247840829
1661,-1.8605864297518002,-1.8605864297518002,
1662,-1.8608029145285983,-1.8608029145285983,-1.8608029145285983
1663,-1.8419798704621122,-1.8419798704621122,-1.8419798704621122
1664,-1.8540692812344268,-1.8540692812344268,
1665,-1.8469393419310223,,-1.8469393419310223
1666,-1.8522275392571943,-1.8522275392571943,-1.8522275392571943
1667,-1.8618432138899235,-1.8618432138899235,
1668,-1.8859091837553565,-1.8859091837553565,-1.8859091837553565
1669,-1.9173119077587841,-1.9173119077587841,-1.9173119077587841
1670,-1.9340167106554924,-1.9340167106554924,
1671,-1.924820483451439,-1.924820483451439,-1.924820483451439
1672,-1.9371265686422152,-1.9371265686422152,-1.9371265686422152
1673,-1.932108350132259,-1.932108350132259,
1674,-1.9573216526912298,,-1.9573216526912298
1675,-2.022593984757819,-2.022593984757819,-2.022593984757819
1676,-2.0245328136014726,-2.0245328136014726,
1677,-2.057814838279288,-2.057814838279288,-2.057814838279288
1678,-2.065588548650852,-2.065588548650852,-2.065588548650852
1679,-2.0835224862941537,-2.0835224862941537,
1680,-2.101088351487616,-2.101088351487616,-2.101088351487616
1681,-2.1297211609107403,-2.1297211609107403,-2.1297211609107403
1682,-2.2409659169225846,,
1683,-2.263769236736084,-2.263769236736084,-2.263769236736084
1684,-2.301028678257354,-2.301028678257354,-2.301028678257354
1685,-2.328473327856717,-2.328473327856717,
1686,-2.3538393186864788,,-2.3538393186864788
1687,-2.393904147714946,-2.393904147714946,-2.393904147714946
1688,-2.4271553034091706,,
1689,-2.5113997114137128,-2.5113997114137128,-2.5113997114137128
1690,-2.5595650808348283,,-2.5595650808348283
1691,-2.5939459258930784,-2.5939459258930784,
1692,-2.6303004144450757,-2.6303004144450757,-2.6303004144450757
1693,-2.703556641982791,-2.703556641982791,-2.703556641982791
1694,-2.7998758532092083,-2.7998758532092083,
1695,-2.8671448334231733,-2.8671448334231733,-2.8671448334231733
1696,-2.9191591795143834,-2.9191591795143834,-2.9191591795143834
1697,-2.9657148221234344,-2.9657148221234344,
1698,-2.9798070491171416,,-2.9798070491171416
1699,-3.0030099287373933,-3.0030099287373933,-3.0030099287373933
1700,-3.072784996993417,-3.072784996993417,
1701,-3.1094791010158733,,-3.1094791010158733
1702,-3.170257063792119,-3.170257063792119,-3.170257063792119
1703,-3.2016688993943347,-3.2016688993943347,
1704,-3.2669599310177397,-3.2669599310177397,-3.2669599310177397
1705,-3.284527695798265,-3.284527695798265,-3.284527695798265
1706,-3.344844560451595,-3.344844560451595,
1707,-3.399300339737313,,-3.399300339737313
1708,-3.4657363064084477,-3.4657363064084477,-3.4657363064084477
1709,-3.489479876905328,-3.489479876905328,
1710,-3.5294840003735426,-3.5294840003735426,-3.5294840003735426
1711,-3.5592342292389727,-3.5592342292389727,-3.5592342292389727
1712,-3.5796871226982656,,
1713,-3.63588514731833,-3.63588514731833,-3.63588514731833
1714,-3.630873382606957,,-3.630873382606957
1715,-3.644893917318809,-3.644893917318809,
1716,-3.6695692029405285,,-3.6695692029405285
1717,-3.6975843967376782,,-3.6975843967376782
1718,-3.729444948852624,-3.729444948852624,
1719,-3.765515692662921,,-3.765515692662921
1720,-3.7647826195886216,-3.7647826195886216,-3.7647826195886216
1721,-3.7788994497004578,,
1722,-3.7956389136087507,-3.7956389136087507,-3.7956389136087507
1723,-3.8225816518827926,,-3.8225816518827926
1724,-3.829777018187273,-3.829777018187273,
1725,-3.7900525801670435,-3.7900525801670435,-3.7900525801670435
1726,-3.785205817366955,-3.785205817366955,-3.785205817366955
1727,-3.835783024719392,-3.835783024719392,
1728,-3.8913504570008914,-3.8913504570008914,-3.8913504570008914
1729,-3.8727817302320364,-3.8727817302320364,-3.8727817302320364
1730,-3.9010864422926708,-3.9010864422926708,
1731,-3.887398576116676,-3.887398576116676,-3.887398576116676
1732,-3.863206110995806,,-3.863206110995806
1733,-3.834764603837776,-3.834764603837776,
1734,-3.773178436944372,-3.773178436944372,-3.773178436944372
1735,-3.765635030507614,,-3.765635030507614
1736,-3.7408361301175788,-3.7408361301175788,
1737,-3.733143839842045,-3.733143839842045,-3.733143839842045
1738,-3.7396664611374337,-3.7396664611374337,-3.7396664611374337
1739,-3.7315238799919417,-3.7315238799919417,
1740,-3.668278454177786,-3.668278454177786,-3.668278454177786
1741,-3.6026308583930624,-3.6026308583930624,-3.6026308583930624
1742,-3.588876481778681,-3.588876481778681,
1743,-3.5346981344416197,,-3.5346981344416197
1744,-3.5018249681079006,-3.5018249681079006,-3.5018249681079006
1745,-3.4417420786815307,-3.4417420786815307,
1746,-3.4221869709658685,-3.4221869709658685,-3.4221869709658685
1747,-3.3725041370866102,-3.3725041370866102,-3.3725041370866102
1748,-3.32533819408955,-3.32533819408955,
1749,-3.3008608150201098,-3.3008608150201098,-3.3008608150201098
1750,-3.2675535970946235,,-3.2675535970946235
1751,-3.2315392976584882,,
1752,-3.182210768423787,-3.182210768423787,-3.182210768423787
1753,-3.0926610538438766,-3.0926610538438766,-3.0926610538438766
1754,-3.0038811584669376,-3.0038811584669376,
1755,-2.914114387094182,-2.914114387094182,-2.914114387094182
1756,-2.8474332206747244,-2.8474332206747244,-2.8474332206747244
1757,-2.7715424097066155,-2.7715424097066155,
1758,-2.7416836194367584,-2.7416836194367584,-2.7416836194367584
1759,-2.686667581390978,-2.686667581390978,-2.686667581390978
1760,-2.606484493810828,,
1761,-2.5441414773683375,-2.5441414773683375,-2.5441414773683375
1762,-2.506035111631675,-2.506035111631675,-2.506035111631675
1763,-2.4410172546069986,-2.4410172546069986,
1764,-2.3826876268113937,,-2.3826876268113937
1765,-2.3256354689408893,-2.3256354689408893,-2.3256354689408893
1766,-2.2863118823035244,-2.2863118823035244,
1767,-2.218969059956939,-2.218969059956939,-2.218969059956939
1768,-2.172216675003504,-2.172216675003504,-2.172216675003504
1769,-2.1408123282102096,-2.1408123282102096,
1770,-2.0924493215827935,-2.0924493215827935,-2.0924493215827935
1771,-2.031451598849457,-2.031451598849457,-2.031451598849457
1772,-1.953233324149967,-1.953233324149967,
1773,-1.8812554803992931,-1.8812554803992931,-1.8812554803992931
1774,-1.8798035791854713,-1.8798035791854713,-1.8798035791854713
1775,-1.8129705367723994,-1.8129705367723994,
1776,-1.7593843731670538,,-1.7593843731670538
1777,-1.7098255930807724,-1.7098255930807724,-1.7098255930807724
1778,-1.6403556410169047,-1.6403556410169047,
1779,-1.5656833091258568,,-1.5656833091258568
1780,-1.5172031904601229,-1.5172031904601229,-1.5172031904601229
1781,-1.4890898417774034,-1.4890898417774034,
1782,-1.4731942966291487,-1.4731942966291487,-1.4731942966291487
1783,-1.4412767757172542,-1.4412767757172542,-1.4412767757172542
1784,-1.407445934583635,-1.407445934583635,
1785,-1.4014493285529106,-1.4014493285529106,-1.4014493285529106
1786,-1.3402148542190717,-1.3402148542190717,-1.3402148542190717
1787,-1.2857868769590772,,
1788,-1.2495564593847612,-1.2495564593847612,-1.2495564593847612
1789,-1.191013596699019,-1.191013596699019,-1.191013596699019
1790,-1.1588722314009758,-1.1588722314009758,
1791,-1.1589733962540967,-1.1589733962540967,-1.1589733962540967
1792,-1.131496860324501,-1.131496860324501,-1.131496860324501
1793,-1.0797453662833423,-1.0797453662833423,
1794,-1.0839509941325445,-1.0839509941325445,-1.0839509941325445
1795,-1.1152753164146474,-1.1152753164146474,-1.1152753164146474
1796,-1.0956145771497252,-1.0956145771497252,
1797,-1.1420705819089332,,-1.1420705819089332
1798,-1.174334798356567,-1.174334798356567,-1.174334798356567
1799,-1.1762571971248694,-1.1762571971248694,
1800,-1.1986588058034942,-1.1986588058034942,-1.1986588058034942
1801,-1.1726949397359179,-1.1726949397359179,-1.1726949397359179
1802,-1.1893787937782259,-1.1893787937782259,
1803,-1.193292494850073,-1.193292494850073,-1.193292494850073
1804,-1.1878849807440028,,-1.1878849807440028
1805,-1.209593900036234,,
1806,-1.2220825338000045,-1.2220825338000045,-1.2220825338000045
1807,-1.291575977106099,,-1.291575977106099
1808,-1.2715209837475672,-1.2715209837475672,
1809,-1.2991764235191061,-1.2991764235191061,-1.2991764235191061
1810,-1.336718204972179,,-1.336718204972179
1811,-1.3844068344507345,-1.3844068344507345,
1812,-1.413631921748292,-1.413631921748292,-1.413631921748292
1813,-1.4632278845653954,,-1.4632278845653954
1814,-1.4948437801184977,-1.4948437801184977,
1815,-1.5479587141795361,-1.5479587141795361,-1.5479587141795361
1816,-1.6206294872726663,,-1.6206294872726663
1817,-1.6783662606617948,-1.6783662606617948,
1818,-1.738110825112925,-1.738110825112925,-1.738110825112925
1819,-1.769869879137215,-1.769869879137215,-1.769869879137215
1820,-1.8079802438085077,-1.8079802438085077,
1821,-1.8615687733703323,,-1.8615687733703323
1822,-1.895473244257361,,-1.895473244257361
1823,-1.952005445417244,-1.952005445417244,
1824,-1.9945278415825762,-1.9945278415825762,-1.9945278415825762
1825,-2.0425696424387683,,-2.0425696424387683
1826,-2.073653444220703,-2.073653444220703,
1827,-2.134820625733571,-2.134820625733571,-2.134820625733571
1828,-2.178102524080783,-2.178102524080783,-2.178102524080783
1829,-2.217862864503096,-2.217862864503096,
1830,-2.281908717231666,-2.281908717231666,-2.281908717231666
1831,-2.3178057559446925,,-2.3178057559446925
1832,-2.3548205537284113,-2.3548205537284113,
1833,-2.3677232581161216,,-2.3677232581161216
1834,-2.427283903942168,,-2.427283903942168
1835,-2.493772090966532,-2.493772090966532,
1836,-2.562462117782461,-2.562462117782461,-2.562462117782461
1837,-2.5861649909756466,,-2.5861649909756466
1838,-2.6258648392541355,-2.6258648392541355,
1839,-2.6745494064605704,-2.6745494064605704,-2.6745494064605704
1840,-2.6922361870795544,-2.6922361870795544,-2.6922361870795544
1841,-2.693198254949159,-2.693198254949159,
1842,-2.667843244198698,-2.667843244198698,-2.667843244198698
1843,-2.655628369933384,-2.655628369933384,-2.655628369933384
1844,-2.6858426318759965,-2.6858426318759965,
1845,-2.664146013079777,-2.664146013079777,-2.664146013079777
1846,-2.6921689694579114,-2.6921689694579114,-2.6921689694579114
1847,-2.690205809189602,-2.690205809189602,
1848,-2.6774641321521737,,-2.6774641321521737
1849,-2.7154565450873602,,-2.7154565450873602
1850,-2.712952512129611,-2.712952512129611,
1851,-2.7087998624256424,-2.7087998624256424,-2.7087998624256424
1852,-2.652720044426395,-2.652720044426395,-2.652720044426395
1853,-2.66017189355936,-2.66017189355936,
1854,-2.632829836444607,,-2.632829836444607
1855,-2.6250025318785357,-2.6250025318785357,-2.6250025318785357
1856,-2.608544340873162,-2.608544340873162,
1857,-2.6136269492496482,,-2.6136269492496482
1858,-2.57090009311302,-2.57090009311302,-2.57090009311302
1859,-2.5194129559893357,,
1860,-2.466865995003231,-2.466865995003231,-2.466865995003231
1861,-2.480460063884917,,-2.480460063884917
1862,-2.4953539960600977,,
1863,-2.46569301089546,-2.46569301089546,-2.46569301089546
1864,-2.4052759791992875,-2.4052759791992875,-2.4052759791992875
1865,-2.3503796173409803,,
1866,-2.318526853015202,-2.318526853015202,-2.318526853015202
1867,-2.294863560885404,-2.294863560885404,-2.294863560885404
1868,-2.213104529205645,-2.213104529205645,
1869,-2.13555527033132,-2.13555527033132,-2.13555527033132
1870,-2.1072147545568622,,-2.1072147545568622
1871,-2.0613546265403415,-2.0613546265403415,
1872,-2.014567882807803,,-2.014567882807803
1873,-1.9147701389631833,,-1.9147701389631833
1874,-1.8460537458817032,,
1875,-1.7661243787709524,-1.7661243787709524,-1.7661243787709524
1876,-1.7324160743810317,-1.7324160743810317,-1.7324160743810317
1877,-1.6702667695325382,-1.6702667695325382,
1878,-1.6162274351708383,-1.6162274351708383,-1.6162274351708383
1879,-1.5552743172264902,-1.5552743172264902,-1.5552743172264902
1880,-1.487437941222402,-1.487437941222402,
1881,-1.430349925056501,,-1.430349925056501
1882,-1.3961334739234643,-1.3961334739234643,-1.3961334739234643
1883,-1.3089162160909953,-1.3089162160909953,
1884,-1.2713246643393576,-1.2713246643393576,-1.2713246643393576
1885,-1.2300839203417409,,-1.2300839203417409
1886,-1.2136875278296926,-1.2136875278296926,
1887,-1.145471831086242,-1.145471831086242,-1.145471831086242
1888,-1.0829020286612578,,-1.0829020286612578
1889,-1.039303861133666,,
1890,-1.0012108437293517,-1.0012108437293517,-1.0012108437293517
1891,-0.9391418653000652,-0.9391418653000652,-0.9391418653000652
1892,-0.8888303273325155,-0.8888303273325155,
1893,-0.856723014715694,-0.856723014715694,-0.856723014715694
1894,-0.7905026230399748,-0.7905026230399748,-0.7905026230399748
1895,-0.714634047475709,-0.714634047475709,
1896,-0.6527961402144429,-0.6527961402144429,-0.6527961402144429
1897,-0.5808620420549264,,-0.5808620420549264
1898,-0.5246588998476951,-0.5246588998476951,
1899,-0.43907998441652585,-0.43907998441652585,-0.43907998441652585
1900,-0.3702397273698411,,-0.3702397273698411
1901,-0.3325739271690253,-0.3325739271690253,
1902,-0.2627098131602776,,-0.2627098131602776
1903,-0.21221417301926415,,-0.21221417301926415
1904,-0.18431533400758368,,
1905,-0.16229197549189756,-0.16229197549189756,-0.16229197549189756
1906,-0.1333608323051847,,-0.1333608323051847
1907,-0.14607110426163275,-0.14607110426163275,
1908,-0.13266141546794236,-0.13266141546794236,-0.13266141546794236
1909,-0.11523413871160829,,-0.11523413871160829
1910,-0.1250885801473969,,
1911,-0.12139666747419903,,-0.12139666747419903
1912,-0.12295680359115835,-0.12295680359115835,-0.12295680359115835
1913,-0.1400243165314637,,
1914,-0.1264748419279923,,-0.1264748419279923
1915,-0.10727113154287343,-0.10727113154287343,-0.10727113154287343
1916,-0.0873740494181231,-0.0873740494181231,
1917,-0.05115416591336952,-0.05115416591336952,-0.05115416591336952
1918,-0.04859458840763148,-0.04859458840763148,-0.04859458840763148
1919,-0.05575732314798443,-0.05575732314798443,
1920,-0.05401522691194466,,-0.05401522691194466
1921,-0.02526908802594141,-0.02526908802594141,-0.02526908802594141
1922,0.009061812413612258,,
1923,-0.00987288108978046,-0.00987288108978046,-0.00987288108978046
1924,-0.008489800394527847,-0.008489800394527847,-0.008489800394527847
1925,-0.022614882899949063,-0.022614882899949063,
1926,-0.0218020181663805,,-0.0218020181663805
1927,-0.09461945257395754,,-0.09461945257395754
1928,-0.12188179554885203,-0.12188179554885203,
1929,-0.18561529964198142,-0.18561529964198142,-0.18561529964198142
1930,-0.2815648623584819,,-0.2815648623584819
1931,-0.29602427054561664,-0.29602427054561664,
1932,-0.34321713617219096,-0.34321713617219096,-0.34321713617219096
1933,-0.3398826957050733,-0.3398826957050733,-0.3398826957050733
1934,-0.35009507144516283,-0.35009507144516283,
1935,-0.35069500384653085,,-0.35069500384653085
1936,-0.36323611102129705,,-0.36323611102129705
1937,-0.4076824393653724,-0.4076824393653724,
1938,-0.43360026510918526,,-0.43360026510918526
1939,-0.505488824374841,-0.505488824374841,-0.505488824374841
1940,-0.5712765188869766,,
1941,-0.5976217229927318,-0.5976217229927318,-0.5976217229927318
1942,-0.5942776306381431,-0.5942776306381431,-0.5942776306381431
1943,-0.6289559684927504,-0.6289559684927504,
1944,-0.6961785116322078,,-0.6961785116322078
1945,-0.7389133540902812,-0.7389133540902812,-0.7389133540902812
1946,-0.7659615486682414,,
1947,-0.7832452813122694,-0.7832452813122694,-0.7832452813122694
1948,-0.8214110581995632,-0.8214110581995632,-0.8214110581995632
1949,-0.8221423270420519,-0.8221423270420519,
1950,-0.8381179362524778,,-0.8381179362524778
1951,-0.8700142757927691,-0.8700142757927691,-0.8700142757927691
1952,-0.9194222611343388,,
1953,-0.9028924684128556,-0.9028924684128556,-0.9028924684128556
1954,-0.953279865589728,-0.953279865589728,-0.953279865589728
1955,-0.9999256110398858,-0.9999256110398858,
1956,-1.0601724855048635,,-1.0601724855048635
1957,-1.0917418558443237,-1.0917418558443237,-1.0917418558443237
1958,-1.1698390344625493,-1.1698390344625493,
1959,-1.1923562491242836,-1.1923562491242836,-1.1923562491242836
1960,-1.265255593198735,-1.265255593198735,-1.265255593198735
1961,-1.2827424537230612,,
1962,-1.3488453871361115,-1.3488453871361115,-1.3488453871361115
1963,-1.409704638193562,-1.409704638193562,-1.409704638193562
1964,-1.4567862019863211,-1.4567862019863211,
1965,-1.4796932876527977,,-1.4796932876527977
1966,-1.5108194831168453,-1.5108194831168453,-1.5108194831168453
1967,-1.5583677692590243,-1.5583677692590243,
1968,-1.5845773487558814,-1.5845773487558814,-1.5845773487558814
1969,-1.5906720414514,-1.5906720414514,-1.5906720414514
1970,-1.6511589558252608,-1.6511589558252608,
1971,-1.6363027718369472,-1.6363027718369472,-1.6363027718369472
1972,-1.6500082425141263,,-1.6500082425141263
1973,-1.7241358004055325,-1.7241358004055325,
1974,-1.728979833111607,,-1.728979833111607
1975,-1.7399512244141824,-1.7399512244141824,-1.7399512244141824
1976,-1.7546243543668039,,
1977,-1.764182118421399,-1.764182118421399,-1.764182118421399
1978,-1.7732433955896958,-1.7732433955896958,-1.7732433955896958
1979,-1.7516004798972054,-1.7516004798972054,
1980,-1.74089278745338,-1.74089278745338,-1.74089278745338
1981,-1.7176674269917418,,-1.7176674269917418
1982,-1.7118425746736676,,
1983,-1.6675048095427587,,-1.6675048095427587
1984,-1.6552891420248574,-1.6552891420248574,-1.6552891420248574
1985,-1.622834676661397,-1.622834676661397,
1986,-1.606005149859938,,-1.606005149859938
1987,-1.5863944879949012,-1.5863944879949012,-1.5863944879949012
1988,-1.53985684601578,,
1989,-1.4922766938139214,-1.4922766938139214,-1.4922766938139214
1990,-1.4611358570568767,,-1.4611358570568767
1991,-1.4263009722375541,-1.4263009722375541,
1992,-1.4008357550526798,-1.4008357550526798,-1.4008357550526798
1993,-1.3496991770307543,,-1.3496991770307543
1994,-1.3035707371738234,,
1995,-1.2439138801653324,-1.2439138801653324,-1.2439138801653324
1996,-1.197731299991553,-1.197731299991553,-1.197731299991553
1997,-1.1550364270134517,-1.1550364270134517,
1998,-1.0904910806156636,-1.0904910806156636,-1.0904910806156636
1999,-1.0480732539297835,-1.0480732539297835,-1.0480732539297835
2000,-0.9835287888405353,-0.9835287888405353,
2001,-0.9110748629240092,,-0.9110748629240092
2002,-0.8270885346579938,,-0.8270885346579938
2003,-0.7724171864069695,-0.7724171864069695,
2004,-0.7144041208935205,-0.7144041208935205,-0.7144041208935205
2005,-0.6407386515349823,-0.6407386515349823,-0.6407386515349823
2006,-0.5846301683018263,,
2007,-0.5178096126204267,,-0.5178096126204267
2008,-0.460164413551689,,-0.460164413551689
2009,-0.4066619965454241,-0.4066619965454241,
2010,-0.36873621383411626,-0.36873621383411626,-0.36873621383411626
2011,-0.3102456633180126,-0.3102456633180126,-0.3102456633180126
2012,-0.2417895774349066,-0.2417895774349066,
2013,-0.181045705806953,-0.181045705806953,-0.181045705806953
2014,-0.13243403608647675,-0.13243403608647675,-0.13243403608647675
2015,-0.07265481935253182,,
2016,0.016003721924958247,0.016003721924958247,0.016003721924958247
2017,0.06860905539978424,0.06860905539978424,0.06860905539978424
2018,0.10576344358346346,0.10576344358346346,
2019,0.19603825137054254,0.19603825137054254,0.19603825137054254
2020,0.23476577439205426,0.23476577439205426,0.23476577439205426
2021,0.31890411780021577,0.31890411780021577,
2022,0.3796916889493497,0.3796916889493497,0.3796916889493497
2023,0.3946120484063329,0.3946120484063329,0.3946120484063329
2024,0.4355798011616805,0.4355798011616805,
2025,0.47404266598327005,0.47404266598327005,0.47404266598327005
2026,0.5105030269166975,0.5105030269166975,0.5105030269166975
2027,0.5446097906481135,0.5446097906481135,
2028,0.5985092145228808,0.5985092145228808,0.5985092145228808
2029,0.643431369902164,,0.643431369902164
2030,0.710208288172353,,
2031,0.7376266456539379,0.7376266456539379,0.7376266456539379
2032,0.7662469125956356,0.7662469125956356,0.7662469125956356
2033,0.8102387435363917,0.8102387435363917,
2034,0.8344592998716269,0.8344592998716269,0.8344592998716269
2035,0.8485264618593966,0.8485264618593966,0.8485264618593966
2036,0.8777241111414418,0.8777241111414418,
2037,0.8736304075700714,0.8736304075700714,0.8736304075700714
2038,0.863777031595603,,0.863777031595603
2039,0.86676113885953,,
2040,0.8906823574786792,,0.8906823574786792
2041,0.9188880605223305,,0.9188880605223305
2042,0.901811600645631,0.901811600645631,
2043,0.8926048931616954,0.8926048931616954,0.8926048931616954
2044,0.90124555697035,0.90124555697035,0.90124555697035
2045,0.9052847523770139,,
2046,0.8816680267034153,0.8816680267034153,0.8816680267034153
2047,0.8949748534272866,0.8949748534272866,0.8949748534272866
2048,0.8784226317210462,,
2049,0.8635752409577331,0.8635752409577331,0.8635752409577331
2050,0.8335614637367617,0.8335614637367617,0.8335614637367617
2051,0.8418400393516015,,
2052,0.8467588080130355,0.8467588080130355,0.8467588080130355
2053,0.8190923247208107,0.8190923247208107,0.8190923247208107
2054,0.8233553725701344,0.8233553725701344,
2055,0.820325398831058,0.820325398831058,0.820325398831058
2056,0.8075680291081373,,0.8075680291081373
2057,0.7761111712762011,0.7761111712762011,
2058,0.763364968204592,,0.763364968204592
2059,0.7134749732646405,,0.7134749732646405
2060,0.6653241003126148,0.6653241003126148,
2061,0.6211038177832257,0.6211038177832257,0.6211038177832257
2062,0.5946460134420024,0.5946460134420024,0.5946460134420024
2063,0.583038641654722,0.583038641654722,
2064,0.49704073023413103,0.49704073023413103,0.49704073023413103
2065,0.45025143724034955,,0.45025143724034955
2066,0.3871335731370249,0.3871335731370249,
2067,0.3515452425730069,,0.3515452425730069
2068,0.27247042750412676,0.27247042750412676,0.27247042750412676
2069,0.26481978794847416,0.26481978794847416,
2070,0.2025537195252166,0.2025537195252166,0.2025537195252166
2071,0.18547163566381175,0.18547163566381175,0.18547163566381175
2072,0.10600969005032013,0.10600969005032013,
2073,0.0670324002357523,0.0670324002357523,0.0670324002357523
2074,0.054112538217696016,0.054112538217696016,0.054112538217696016
2075,0.03291714165482551,0.03291714165482551,
2076,-0.044403294663824755,-0.044403294663824755,-0.044403294663824755
2077,-0.12246117182471905,,-0.12246117182471905
2078,-0.2094347628730978,,
2079,-0.24898367714232972,-0.24898367714232972,-0.24898367714232972
2080,-0.3335258225866614,-0.3335258225866614,-0.3335258225866614
2081,-0.3395977015781453,,
2082,-0.3688957846178258,,-0.3688957846178258
2083,-0.3817862677975128,-0.3817862677975128,-0.3817862677975128
2084,-0.43920100701412257,-0.43920100701412257,
2085,-0.488631211596384,,-0.488631211596384
2086,-0.5316420879557107,-0.5316420879557107,-0.5316420879557107
2087,-0.6066302413101486,-0.6066302413101486,
2088,-0.6801078949418192,-0.6801078949418192,-0.6801078949418192
2089,-0.7161895294564986,,-0.7161895294564986
2090,-0.7633137465733567,,
2091,-0.8010842725506605,-0.8010842725506605,-0.8010842725506605
2092,-0.8632042248144044,,-0.8632042248144044
2093,-0.881797273072945,-0.881797273072945,
2094,-0.880955102687193,-0.880955102687193,-0.880955102687193
2095,-0.900661555579103,,-0.900661555579103
2096,-0.9388974370785655,,
2097,-0.9442754782276028,,-0.9442754782276028
2098,-0.9473808892775728,-0.9473808892775728,-0.9473808892775728
2099,-0.9615453370333786,-0.9615453370333786,
2100,-1.001086416972345,-1.001086416972345,-1.001086416972345
2101,-1.0623283782958421,-1.0623283782958421,-1.0623283782958421
2102,-1.0325856008645375,-1.0325856008645375,
2103,-1.0323228295146247,,-1.0323228295146247
2104,-1.049451231059614,,-1.049451231059614
2105,-1.0722241961815717,-1.0722241961815717,
2106,-1.1313671162712164,,-1.1313671162712164
2107,-1.108175476845369,-1.108175476845369,-1.108175476845369
2108,-1.1092592656724174,,
2109,-1.0991792048284532,-1.0991792048284532,-1.0991792048284532
2110,-1.096355730004907,-1.096355730004907,-1.096355730004907
2111,-1.0903150189155393,,
2112,-1.0678826439333653,-1.0678826439333653,-1.0678826439333653
2113,-1.0864382606924199,-1.0864382606924199,-1.0864382606924199
2114,-1.087350718555905,-1.087350718555905,
2115,-1.05807112646789,,-1.05807112646789
2116,-1.012272038912992,-1.012272038912992,-1.012272038912992
2117,-0.9820608519714333,-0.9820608519714333,
2118,-0.947363841424093,-0.947363841424093,-0.947363841424093
2119,-0.9433290964427522,-0.9433290964427522,-0.9433290964427522
2120,-0.9321332969915319,,
2121,-0.8972969047441606,-0.8972969047441606,-0.8972969047441606
2122,-0.8641436164480287,,-0.8641436164480287
2123,-0.8368698615591019,,
2124,-0.8038377296543572,-0.8038377296543572,-0.8038377296543572
2125,-0.8072214243676188,-0.8072214243676188,-0.8072214243676188
2126,-0.8086405034001928,,
2127,-0.7567075479001647,-0.7567075479001647,-0.7567075479001647
2128,-0.7182797802113352,-0.7182797802113352,-0.7182797802113352
2129,-0.6981434756668428,-0.6981434756668428,
2130,-0.6515434437009122,-0.6515434437009122,-0.6515434437009122
2131,-0.528462867909597,-0.528462867909597,-0.528462867909597
2132,-0.5021495706771596,,
2133,-0.4515509224454226,-0.4515509224454226,-0.4515509224454226
2134,-0.41098196343106164,-0.41098196343106164,-0.41098196343106164
2135,-0.3823530610275446,-0.3823530610275446,
2136,-0.35835730686195555,-0.35835730686195555,-0.35835730686195555
2137,-0.29031490086158673,-0.29031490086158673,-0.29031490086158673
2138,-0.2609287571367521,-0.2609287571367521,
2139,-0.2608700577894114,,-0.2608700577894114
2140,-0.1778394436631212,,-0.1778394436631212
2141,-0.152382461638086,,
2142,-0.09439194989649291,,-0.09439194989649291
2143,-0.04855160886299703,-0.04855160886299703,-0.04855160886299703
2144,-0.017934126396665473,,
2145,0.060306668409128295,0.060306668409128295,0.060306668409128295
2146,0.07435508903724053,,0.07435508903724053
2147,0.11635816651077585,0.11635816651077585,
2148,0.16070208538241543,,0.16070208538241543
2149,0.15793996652129877,,0.15793996652129877
2150,0.16889887829002415,,
